symbol,name,price,exchange,exchangeShortName,type
BGI,Birks Group Inc.,3.858,American Stock Exchange,AMEX,stock
VJET,voxeljet AG,1.04,NASDAQ Capital Market,NASDAQ,stock
NNAVW,NextNav Inc.,1.05,NASDAQ Capital Market,NASDAQ,stock
BTCT,BTC Digital Ltd.,3.7,NASDAQ Capital Market,NASDAQ,stock
VS,Versus Systems Inc.,2.1681,NASDAQ Capital Market,NASDAQ,stock
KRBP,"Kiromic BioPharma, Inc.",3.39,NASDAQ Capital Market,NASDAQ,stock
LDWY,"Lendway, Inc.",4.28,NASDAQ Capital Market,NASDAQ,stock
EDUC,Educational Development Corporation,1.8289,NASDAQ Global Market,NASDAQ,stock
IONR,ioneer Ltd,3.52,NASDAQ Capital Market,NASDAQ,stock
PNBK,"Patriot National Bancorp, Inc.",3.65,NASDAQ Global Market,NASDAQ,stock
CGA,"China Green Agriculture, Inc.",2.79,New York Stock Exchange,NYSE,stock
DTI,Drilling Tools International Corp.,3.01,NASDAQ Capital Market,NASDAQ,stock
AMST,Amesite Inc.,2.36,NASDAQ Capital Market,NASDAQ,stock
SHPW,"Shapeways Holdings, Inc.",1.8997,New York Stock Exchange,NYSE,stock
MTAL-WT,,1.96,New York Stock Exchange,NYSE,stock
GVH,Globavend Holdings Limited,1.01,NASDAQ,NASDAQ,stock
JYD,Jayud Global Logistics Limited,1.0599,NASDAQ Capital Market,NASDAQ,stock
FGF,"FG Financial Group, Inc.",1.3,NASDAQ Global Market,NASDAQ,stock
TC,TuanChe Limited,1.9249,NASDAQ Capital Market,NASDAQ,stock
DOMH,Dominari Holdings Inc.,2.0201,NASDAQ Capital Market,NASDAQ,stock
PGRU,PropertyGuru Limited,3.4,New York Stock Exchange,NYSE,stock
USEA,United Maritime Corporation,2.5799,NASDAQ Capital Market,NASDAQ,stock
BAER,"Bridger Aerospace Group Holdings, Inc. Common Stock",5.225,NASDAQ Global Market,NASDAQ,stock
ELYM,"Eliem Therapeutics, Inc.",2.7104,NASDAQ Global Market,NASDAQ,stock
XBIO,"Xenetic Biosciences, Inc.",3.78,NASDAQ Capital Market,NASDAQ,stock
SIEB,Siebert Financial Corp.,1.725,NASDAQ Capital Market,NASDAQ,stock
TFFP,"TFF Pharmaceuticals, Inc.",6.62,NASDAQ Global Market,NASDAQ,stock
CLPS,CLPS Incorporation,1.01,NASDAQ Global Market,NASDAQ,stock
NXPL,NextPlat Corp,1.62,NASDAQ Capital Market,NASDAQ,stock
AEMD,"Aethlon Medical, Inc.",1.7,NASDAQ Capital Market,NASDAQ,stock
TAIT,Taitron Components Incorporated,3.2303,NASDAQ Capital Market,NASDAQ,stock
CCEL,"Cryo-Cell International, Inc.",5.3,NASDAQ Capital Market,NASDAQ,stock
NSPR,"InspireMD, Inc.",2.6045,NASDAQ Capital Market,NASDAQ,stock
CVV,CVD Equipment Corporation,4.7899,NASDAQ Capital Market,NASDAQ,stock
LSAK,"Lesaka Technologies, Inc.",3.62,NASDAQ Global Select,NASDAQ,stock
APWC,Asia Pacific Wire & Cable Corporation Limited,1.4,NASDAQ Capital Market,NASDAQ,stock
GNTA,Genenta Science S.p.A.,4.4,NASDAQ Capital Market,NASDAQ,stock
BEEMW,Beam Global,1.75,NASDAQ Capital Market,NASDAQ,stock
PYPD,PolyPid Ltd.,5.3401,NASDAQ Global Market,NASDAQ,stock
NYC,"New York City REIT, Inc.",6.86,New York Stock Exchange,NYSE,stock
CARV,"Carver Bancorp, Inc.",1.69,NASDAQ Capital Market,NASDAQ,stock
RMCF,"Rocky Mountain Chocolate Factory, Inc.",4.35,NASDAQ Global Market,NASDAQ,stock
LGL,"The LGL Group, Inc.",6.2287,American Stock Exchange,AMEX,stock
MYNA,Mynaric AG,5.0,NASDAQ Global Select,NASDAQ,stock
VAPO,"Vapotherm, Inc.",1.0,New York Stock Exchange,NYSE,stock
WESTW,"Westrock Coffee Company, LLC",2.22,NASDAQ Global Market,NASDAQ,stock
ABIO,"ARCA biopharma, Inc.",1.6267,NASDAQ Capital Market,NASDAQ,stock
CPIX,Cumberland Pharmaceuticals Inc.,2.13,NASDAQ Global Select,NASDAQ,stock
PUYI,Puyi Inc.,6.8704,NASDAQ Global Market,NASDAQ,stock
BROG,Brooge Energy Limited,2.99,NASDAQ Capital Market,NASDAQ,stock
JOBY-WT,,1.0101,New York Stock Exchange,NYSE,stock
NBTX,Nanobiotix S.A.,6.3001,NASDAQ Global Select,NASDAQ,stock
JRSH,"Jerash Holdings (US), Inc.",3.09,NASDAQ Capital Market,NASDAQ,stock
CCLDP,"CareCloud, Inc.",6.91,NASDAQ Global Market,NASDAQ,stock
UCL,uCloudlink Group Inc.,1.8,NASDAQ Global Market,NASDAQ,stock
SGMA,"SigmaTron International, Inc.",3.385,NASDAQ Capital Market,NASDAQ,stock
NUZE,"NuZee, Inc.",1.86,NASDAQ Capital Market,NASDAQ,stock
FGH,FG Group Holdings Inc.,1.3227,New York Stock Exchange,NYSE,stock
EEIQ,Elite Education Group International Limited,1.27,NASDAQ Capital Market,NASDAQ,stock
ALRN,"Aileron Therapeutics, Inc.",4.6627,NASDAQ Capital Market,NASDAQ,stock
ERNA,Eterna Therapeutics Inc.,1.61,NASDAQ Global Market,NASDAQ,stock
AFRIW,Forafric Global PLC,1.3,NASDAQ Capital Market,NASDAQ,stock
GIGM,GigaMedia Limited,1.3213,NASDAQ Capital Market,NASDAQ,stock
IVA,Inventiva S.A.,3.27,NASDAQ Global Market,NASDAQ,stock
BEST,BEST Inc.,2.12,New York Stock Exchange,NYSE,stock
GLBZ,Glen Burnie Bancorp,6.28,NASDAQ Capital Market,NASDAQ,stock
CSBR,"Champions Oncology, Inc.",5.67,NASDAQ Capital Market,NASDAQ,stock
CIG-C,Companhia Energética de Minas Gerais,3.0019,New York Stock Exchange,NYSE,stock
TLF,"Tandy Leather Factory, Inc.",4.5323,NASDAQ Capital Market,NASDAQ,stock
XPON,Expion360 Inc.,4.2345,NASDAQ Capital Market,NASDAQ,stock
AENT,Alliance Entertainment Holding Corporation,1.88,NASDAQ Capital Market,NASDAQ,stock
WVVIP,"Willamette Valley Vineyards, Inc.",4.15,NASDAQ Capital Market,NASDAQ,stock
RCG,"RENN Fund, Inc.",1.599,American Stock Exchange,AMEX,stock
PERF,Perfect Corp.,2.3601,New York Stock Exchange,NYSE,stock
PETV,"PetVivo Holdings, Inc.",1.1998,NASDAQ Capital Market,NASDAQ,stock
SYT,"SYLA Technologies Co., Ltd. American Depositary Shares",3.51,NASDAQ,NASDAQ,stock
JWEL,Jowell Global Ltd.,1.941,NASDAQ Capital Market,NASDAQ,stock
DSS,"DSS, Inc.",1.95,American Stock Exchange,AMEX,stock
COHN,Cohen & Company Inc.,6.8,American Stock Exchange,AMEX,stock
VISL,"Vislink Technologies, Inc.",3.41,NASDAQ Capital Market,NASDAQ,stock
CELZ,"Creative Medical Technology Holdings, Inc.",4.3,NASDAQ Capital Market,NASDAQ,stock
GNFT,Genfit S.A.,3.59,NASDAQ Global Select,NASDAQ,stock
HCWB,HCW Biologics Inc.,1.1203,NASDAQ Global Market,NASDAQ,stock
CHCI,"Comstock Holding Companies, Inc.",4.75,NASDAQ Capital Market,NASDAQ,stock
AAME,Atlantic American Corporation,2.58,NASDAQ Global Market,NASDAQ,stock
APM,Aptorum Group Limited,1.71,NASDAQ Global Market,NASDAQ,stock
SLNG,"Stabilis Solutions, Inc.",4.35,NASDAQ Capital Market,NASDAQ,stock
SNAL,"Snail, Inc. Class A Common Stock",1.05,NASDAQ Global Market,NASDAQ,stock
DECA,Denali Capital Acquisition Corp.,4.69,NASDAQ Global Market,NASDAQ,stock
TROO,"TROOPS, Inc.",1.9553,NASDAQ Capital Market,NASDAQ,stock
AACG,ATA Creativity Global,1.34,NASDAQ Global Market,NASDAQ,stock
MCVT,"Mill City Ventures III, Ltd.",2.59,NASDAQ Capital Market,NASDAQ,stock
DWSN,Dawson Geophysical Company,1.57,NASDAQ Global Select,NASDAQ,stock
RHE,"Regional Health Properties, Inc.",2.55,American Stock Exchange,AMEX,stock
MOLN,Molecular Partners AG,4.44,NASDAQ Global Select,NASDAQ,stock
OCC,Optical Cable Corporation,2.68,NASDAQ Global Market,NASDAQ,stock
AINC,Ashford Inc.,2.35,American Stock Exchange,AMEX,stock
LRE,"Lead Real Estate Co., Ltd American Depositary Shares",4.5,NASDAQ,NASDAQ,stock
JCTCF,Jewett-Cameron Trading Company Ltd.,5.33,NASDAQ Capital Market,NASDAQ,stock
NEPH,"Nephros, Inc.",3.5,NASDAQ Capital Market,NASDAQ,stock
TDW-WT,Tidewater Inc.,3.32,American Stock Exchange,AMEX,stock
AWX,Avalon Holdings Corporation,2.3001,American Stock Exchange,AMEX,stock
BOSC,B.O.S. Better Online Solutions Ltd.,2.76,NASDAQ Capital Market,NASDAQ,stock
POCI,"Precision Optics Corporation, Inc.",5.75,NASDAQ Capital Market,NASDAQ,stock
AEI,Alset EHome International Inc.,1.0632,NASDAQ Capital Market,NASDAQ,stock
WHLRP,"Wheeler Real Estate Investment Trust, Inc.",1.3,NASDAQ Capital Market,NASDAQ,stock
LRHC,La Rosa Holding Corp. Common Stock,1.3178,NASDAQ,NASDAQ,stock
REED,"Reed's, Inc.",1.88,NASDAQ Capital Market,NASDAQ,stock
BBLGW,Bone Biologics Corporation,3.8,NASDAQ Capital Market,NASDAQ,stock
ADSEW,ADS-TEC Energy PLC,1.0674,NASDAQ Capital Market,NASDAQ,stock
PROC,Procaps Group S.A.,3.5744,NASDAQ Global Market,NASDAQ,stock
WHLM,"Wilhelmina International, Inc.",4.4,NASDAQ Capital Market,NASDAQ,stock
CTCX,Carmell Therapeutics Corporation,3.2801,NASDAQ Capital Market,NASDAQ,stock
ANEB,"Anebulo Pharmaceuticals, Inc.",2.9969,NASDAQ Capital Market,NASDAQ,stock
DECAU,Denali Capital Acquisition Corp.,4.88,NASDAQ Global Market,NASDAQ,stock
KFFB,Kentucky First Federal Bancorp,3.85,NASDAQ Global Market,NASDAQ,stock
PMD,Psychemedics Corporation,3.18,NASDAQ Capital Market,NASDAQ,stock
APRE,"Aprea Therapeutics, Inc.",6.28,NASDAQ Global Select,NASDAQ,stock
ELSE,"Electro-Sensors, Inc.",4.12,NASDAQ Capital Market,NASDAQ,stock
SPPL,SIMPPLE LTD. Ordinary Shares,4.8,NASDAQ,NASDAQ,stock
NCRA,"Nocera, Inc.",1.38,NASDAQ Capital Market,NASDAQ,stock
MSC,Studio City International Holdings Limited,6.7501,New York Stock Exchange,NYSE,stock
OABIW,"OmniAb, Inc.",1.17,NASDAQ Capital Market,NASDAQ,stock
NTZ,Natuzzi S.p.A.,6.18,New York Stock Exchange,NYSE,stock
AMBI,Ambipar Emergency Response,6.3,American Stock Exchange,NYSE,stock
GDEV,GDEV Inc.,2.295,NASDAQ Global Market,NASDAQ,stock
MIND,"MIND Technology, Inc.",6.0001,NASDAQ Global Select,NASDAQ,stock
PXSAW,Pyxis Tankers Inc.,1.3,NASDAQ Capital Market,NASDAQ,stock
CNFR,"Conifer Holdings, Inc.",1.27,NASDAQ Global Market,NASDAQ,stock
PCTTU,"PureCycle Technologies, Inc.",6.89,NASDAQ Capital Market,NASDAQ,stock
FRLN,Freeline Therapeutics Holdings plc,6.48,NASDAQ Global Select,NASDAQ,stock
LBBBU,Lakeshore Acquisition II Corp.,4.47,NASDAQ Global Market,NASDAQ,stock
GRND-WT,,1.84,New York Stock Exchange,NYSE,stock
SEATW,Vivid Seats Inc.,1.0,NASDAQ Global Market,NASDAQ,stock
EAR,"Eargo, Inc.",2.57,NASDAQ Global Select,NASDAQ,stock
CHEA,Chenghe Acquisition Co.,5.58,NASDAQ Global Market,NASDAQ,stock
SNMP,Evolve Transition Infrastructure LP,1.33,American Stock Exchange,AMEX,stock
QETAR,Quetta Acquisition Corporation Right,1.01,NASDAQ,NASDAQ,stock
FLME-WT,,2.78,New York Stock Exchange,NYSE,stock
LGST,Semper Paratus Acquisition Corporation,4.51,NASDAQ Global Market,NASDAQ,stock
PBAX,Phoenix Biotech Acquisition Corp.,5.85,NASDAQ Global Market,NASDAQ,stock
THRX,"Theseus Pharmaceuticals, Inc.",4.06,NASDAQ Global Select,NASDAQ,stock
MDVL,"MedAvail Holdings, Inc.",1.8,NASDAQ Capital Market,NASDAQ,stock
GROMW,"Grom Social Enterprises, Inc.",1.42,NASDAQ Capital Market,NASDAQ,stock
NTCO,Natura &Co Holding S.A.,6.595,New York Stock Exchange,NYSE,stock
LCFYW,Locafy Limited,3.81,NASDAQ Capital Market,NASDAQ,stock
ALYA,Alithya Group Inc.,1.13,NASDAQ Capital Market,NASDAQ,stock
SEAC,"SeaChange International, Inc.",1.65,NASDAQ Global Select,NASDAQ,stock
NM-PH,Navios Maritime Holdings Inc.,3.27,New York Stock Exchange,NYSE,stock
NM-PG,Navios Maritime Holdings Inc.,5.0,New York Stock Exchange,NYSE,stock
HGTY-WT,,2.0,New York Stock Exchange,NYSE,stock
LGSTU,Semper Paratus Acquisition Corporation,6.1,NASDAQ Global Market,NASDAQ,stock
CANO,"Cano Health, Inc.",2.3,New York Stock Exchange,NYSE,stock
NUBI,Nubia Brand International Corp.,4.53,NASDAQ Global Market,NASDAQ,stock
NUBIU,Nubia Brand International Corp.,4.63,NASDAQ Global Market,NASDAQ,stock
DMAQ,Deep Medicine Acquisition Corp.,2.96,NASDAQ Global Market,NASDAQ,stock
ADES,"Advanced Emissions Solutions, Inc.",3.36,NASDAQ Global Market,NASDAQ,stock
AHI,Advanced Human Imaging Limited,1.5,NASDAQ Capital Market,NASDAQ,stock
PBTS,"Powerbridge Technologies Co., Ltd.",1.1,NASDAQ Capital Market,NASDAQ,stock
RWLK,ReWalk Robotics Ltd.,1.0501,NASDAQ Capital Market,NASDAQ,stock
NCAC,Newcourt Acquisition Corp,4.79,NASDAQ Global Market,NASDAQ,stock
RAIN,Rain Therapeutics Inc.,1.21,NASDAQ Global Select,NASDAQ,stock
GOL,Gol Linhas Aéreas Inteligentes S.A.,2.715,New York Stock Exchange,NYSE,stock
NCACU,Newcourt Acquisition Corp,5.16,NASDAQ Global Market,NASDAQ,stock
LIZI,Lizhi Inc.,2.8,NASDAQ Global Market,NASDAQ,stock
QK,FLJ Group Limited,2.74,NASDAQ Global Market,NASDAQ,stock
FRC-PJ,First Republic Bank,1.63,New York Stock Exchange,NYSE,stock
LAX,8i Acquisition 2 Corp.,5.21,NASDAQ Global Market,NASDAQ,stock
PRSRU,Prospector Capital Corp.,4.43,NASDAQ Capital Market,NASDAQ,stock
IEAWW,Infrastructure and Energy Alternatives Inc,1.65,NASDAQ Capital Market,NASDAQ,stock
AIKI,AIkido Pharma Inc.,3.56,NASDAQ Capital Market,NASDAQ,stock
AHPAU,Avista Public Acquisition Corp. II,6.16,NASDAQ Capital Market,NASDAQ,stock
FRC-PH,First Republic Bank,1.98,New York Stock Exchange,NYSE,stock
VLDR,"Velodyne Lidar, Inc.",1.26,NASDAQ Global Select,NASDAQ,stock
AMPS-WT,,2.89,New York Stock Exchange,NYSE,stock
GOED,Polished.com Inc.,1.23,American Stock Exchange,AMEX,stock
REPH,"Recro Pharma, Inc.",2.09,NASDAQ Capital Market,NASDAQ,stock
RESN,Resonant Inc.,4.48,NASDAQ Capital Market,NASDAQ,stock
SREV,"ServiceSource International, Inc.",1.5,NASDAQ Global Select,NASDAQ,stock
BKEP,"Blueknight Energy Partners, L.P.",4.63,NASDAQ Global Market,NASDAQ,stock
CFVIW,CF Acquisition Corp. VI,3.86,NASDAQ Capital Market,NASDAQ,stock
RNER,Mount Rainier Acquisition Corp.,4.99,NASDAQ Global Market,NASDAQ,stock
AUY,Yamana Gold Inc.,5.85,New York Stock Exchange,NYSE,stock
DMS,"Digital Media Solutions, Inc.",2.74,New York Stock Exchange,NYSE,stock
OSMT,RVL Pharmaceuticals plc,1.11,NASDAQ Global Select,NASDAQ,stock
LUB,"Luby's, Inc.",1.78,New York Stock Exchange,NYSE,stock
OIIM,O2Micro International Limited,4.9,NASDAQ Global Select,NASDAQ,stock
DFPHW,DFP Healthcare Acquisitions Corp.,1.84,New York Stock Exchange,NYSE,stock
DPW,"BitNile Holdings, Inc.",1.6,New York Stock Exchange Arca,AMEX,stock
FLDM,Standard BioTools Inc.,3.71,NASDAQ Global Select,NASDAQ,stock
FOREW,Foresight Acquisition Corp.,1.22,NASDAQ,NASDAQ,stock
FVE,Five Star Senior Living Inc.,2.94,NASDAQ Capital Market,NASDAQ,stock
PSTI,Pluristem Therapeutics Inc.,1.0,NASDAQ Global Market,NASDAQ,stock
SBBP,Strongbridge Biopharma plc,2.0,NASDAQ Global Select,NASDAQ,stock
SGLB,"Sigma Labs, Inc.",1.05,NASDAQ Capital Market,NASDAQ,stock
SFUN,Fang Holdings Limited,2.8,New York Stock Exchange,NYSE,stock
MTSL,Mer Telemanagement Solutions Ltd.,3.37,NASDAQ Capital Market,NASDAQ,stock
SINO,Singularity Future Technology Ltd.,4.19,NASDAQ Capital Market,NASDAQ,stock
RDBX,Redbox Entertainment Inc.,1.65,NASDAQ Global Market,NASDAQ,stock
SPAQ-UN,Spartan Acquisition Corp. III,6.7127,New York Stock Exchange,NYSE,stock
SRNGW,Soaring Eagle Acquisition Corp.,3.02,NASDAQ Global Select,NASDAQ,stock
THCBW,Tuscan Holdings Corp.,3.03,NASDAQ Capital Market,NASDAQ,stock
TLMD,"SOC Telemed, Inc.",3.0,NASDAQ Global Select,NASDAQ,stock
VOSOW,Virtuoso Acquisition Corp.,2.3,NASDAQ Global Select,NASDAQ,stock
MH-PC,"Maiden Holdings, Ltd.",5.98,New York Stock Exchange,NYSE,stock
SDH,"Global Internet of People, Inc.",2.16,NASDAQ Capital Market,NASDAQ,stock
ARPO,"Aerpio Pharmaceuticals, Inc.",2.2,NASDAQ Capital Market,NASDAQ,stock
ACY,Mega Matrix Corp.,2.45,American Stock Exchange,AMEX,stock
CMIIW,CM Life Sciences II Inc.,2.68,NASDAQ,NASDAQ,stock
BLCT,BlueCity Holdings Limited,1.54,NASDAQ Global Market,NASDAQ,stock
DIDI,DiDi Global Inc.,2.29,New York Stock Exchange,NYSE,stock
EXFO,EXFO Inc.,6.25,NASDAQ Global Select,NASDAQ,stock
GMIIW,"Gores Metropoulos II, Inc.",1.19,NASDAQ Global Select,NASDAQ,stock
GWGH,"GWG Holdings, Inc.",2.89,NASDAQ Capital Market,NASDAQ,stock
HKIB,AMTD International Inc.,3.9,New York Stock Exchange,NYSE,stock
IGAP,"GlucoTrack, Inc.",3.24,NASDAQ Capital Market,NASDAQ,stock
HECCW,Hudson Executive Investment Corp.,1.35,NASDAQ Global Select,NASDAQ,stock
GTYH,GTY Technology Holdings Inc.,6.3,NASDAQ Capital Market,NASDAQ,stock
ICON,"Iconix Brand Group, Inc.",3.15,NASDAQ Global Select,NASDAQ,stock
KBSF,JX Luxventure Limited,3.05,NASDAQ Capital Market,NASDAQ,stock
HWCC,Houston Wire & Cable Company,5.3,NASDAQ Global Select,NASDAQ,stock
MCF,Contango Oil & Gas Company,3.22,New York Stock Exchange Arca,AMEX,stock
IRCP,IRSA Propiedades Comerciales S.A.,2.4984,NASDAQ Global Select,NASDAQ,stock
LBPS,4D pharma plc,1.65,NASDAQ Global Market,NASDAQ,stock
JNCE,"Jounce Therapeutics, Inc.",1.88,NASDAQ Global Select,NASDAQ,stock
MEUSW,23andMe Holding Co.,1.38,NASDAQ Global Select,NASDAQ,stock
MDLY,Medley Management Inc.,5.88,New York Stock Exchange,NYSE,stock
MILE,"Metromile, Inc.",1.05,NASDAQ Capital Market,NASDAQ,stock
MKGI,"Monaker Group, Inc.",2.27,NASDAQ Capital Market,NASDAQ,stock
MLND,"Millendo Therapeutics, Inc.",1.06,NASDAQ Capital Market,NASDAQ,stock
MRACW,Marquee Raine Acquisition Corp.,1.435,NASDAQ Global Select,NASDAQ,stock
NAKD,Cenntro Electric Group Limited,2.61,NASDAQ Capital Market,NASDAQ,stock
NBA-WT,New Beginnings Acquisition Corp.,1.06,New York Stock Exchange,NYSE,stock
ODT,"Odonate Therapeutics, Inc.",1.12,NASDAQ Global Select,NASDAQ,stock
SSPKW,Silver Spike Acquisition Corp.,6.36,NASDAQ Global Select,NASDAQ,stock
SOFIW,"SoFi Technologies, Inc.",5.5,NASDAQ Global Select,NASDAQ,stock
THMAW,Thimble Point Acquisition Corp.,1.13,NASDAQ,NASDAQ,stock
TIGOR,Millicom International Cellular S.A.,4.9,NASDAQ Global Market,NASDAQ,stock
ASPC,Alpha Capital Acquisition Company,6.9501,NASDAQ Capital Market,NASDAQ,stock
CRTX,"Cortexyme, Inc.",1.95,NASDAQ Global Select,NASDAQ,stock
AZRX,"AzurRx BioPharma, Inc.",3.45,NASDAQ Capital Market,NASDAQ,stock
CSPR,Casper Sleep Inc.,6.78,New York Stock Exchange,NYSE,stock
JE,Just Energy Group Inc.,1.745,New York Stock Exchange,NYSE,stock
KURIW,Alkuri Global Acquisition Corp.,1.35,NASDAQ,NASDAQ,stock
LAIX,LAIX Inc.,3.1,New York Stock Exchange,NYSE,stock
LCAPW,Lionheart Acquisition Corporation II,1.46,NASDAQ Capital Market,NASDAQ,stock
LATNW,Union Acquisition Corp. II,1.1,NASDAQ Capital Market,NASDAQ,stock
NES,"Nuverra Environmental Solutions, Inc.",2.149,New York Stock Exchange Arca,AMEX,stock
NEW,Puxin Limited,1.36,New York Stock Exchange,NYSE,stock
PPGHW,Poema Global Holdings Corp.,1.66,NASDAQ Capital Market,NASDAQ,stock
SVA,Sinovac Biotech Ltd.,6.47,NASDAQ Global Select,NASDAQ,stock
ADGI,"Adagio Therapeutics, Inc.",4.64,NASDAQ Global Market,NASDAQ,stock
ATRS,"Antares Pharma, Inc.",5.59,NASDAQ Capital Market,NASDAQ,stock
SQBG,"Sequential Brands Group, Inc.",6.24,NASDAQ Capital Market,NASDAQ,stock
EJFA,EJF Acquisition Corp.,5.91,NASDAQ Capital Market,NASDAQ,stock
BCYPW,Big Cypress Acquisition Corp.,1.1001,NASDAQ Global Select,NASDAQ,stock
GRUB,Just Eat Takeaway.com N.V.,6.72,NASDAQ Global Select,NASDAQ,stock
JRJC,China Finance Online Co. Limited,3.99,NASDAQ Global Select,NASDAQ,stock
NEWA,"Newater Technology, Inc.",4.17,NASDAQ Capital Market,NASDAQ,stock
LIVX,"LiveXLive Media, Inc.",3.07,NASDAQ Capital Market,NASDAQ,stock
LIVKW,LIV Capital Acquisition Corp.,1.03,NASDAQ Global Select,NASDAQ,stock
MCADR,Mountain Crest Acquisition Corp. II,1.03,NASDAQ,NASDAQ,stock
LWACW,Locust Walk Acquisition Corp.,2.0,NASDAQ Global Select,NASDAQ,stock
RAACW,Revolution Acceleration Acquisition Corp,1.8,NASDAQ Global Select,NASDAQ,stock
TRIT,"Triterras, Inc.",1.64,NASDAQ Global Select,NASDAQ,stock
CTEK,"CynergisTek, Inc.",1.25,American Stock Exchange,AMEX,stock
GTT,"GTT Communications, Inc.",2.36,New York Stock Exchange,NYSE,stock
MOSY,"MoSys, Inc.",4.5,NASDAQ Capital Market,NASDAQ,stock
MDCA,MDC Partners Inc.,5.42,NASDAQ Global Select,NASDAQ,stock
TDACW,Trident Acquisitions Corp. Warrants,3.6,NASDAQ Capital Market,NASDAQ,stock
XPDIW,Power & Digital Infrastructure Acquisition Corp.,2.57,NASDAQ,NASDAQ,stock
VOLT,"Volt Information Sciences, Inc.",5.99,American Stock Exchange,AMEX,stock
DCRCW,Decarbonization Plus Acquisition Corp III,4.69,NASDAQ,NASDAQ,stock
PAEWW,PAE Incorporated,2.05,NASDAQ Capital Market,NASDAQ,stock
MYT,Bit Brother Limited,2.16,NASDAQ Capital Market,NASDAQ,stock
SBEAW,SilverBox Engaged Merger Corp I,2.05,NASDAQ,NASDAQ,stock
REDU,RISE Education Cayman Ltd,3.41,NASDAQ Global Market,NASDAQ,stock
HGSH,China HGS Real Estate Inc.,3.02,NASDAQ Capital Market,NASDAQ,stock
GNOG,"Golden Nugget Online Gaming, Inc.",5.78,NASDAQ Global Market,NASDAQ,stock
DCRNW,Decarbonization Plus Acquisition Corporation II,1.27,NASDAQ,NASDAQ,stock
TLC,"Taiwan Liposome Company, Ltd.",7.0,NASDAQ Global Market,NASDAQ,stock
ANDAW,Andina Acquisition Corp. III,1.27,NASDAQ Capital Market,NASDAQ,stock
FRC-PK,First Republic Bank,1.64,New York Stock Exchange,NYSE,stock
ESGC,Eros Media World Plc,3.03,New York Stock Exchange,NYSE,stock
HTBX,"Heat Biologics, Inc.",2.38,American Stock Exchange,AMEX,stock
GBRGU,Goldenbridge Acquisition Limited,5.82,NASDAQ Capital Market,NASDAQ,stock
HUSN,Hudson Capital Inc.,1.68,NASDAQ Capital Market,NASDAQ,stock
HVBT,HIVE Blockchain Technologies Ltd.,3.06,NASDAQ Capital Market,NASDAQ,stock
LEGOW,Legato Merger Corp.,3.08,NASDAQ Global Select,NASDAQ,stock
TGA,TransGlobe Energy Corporation,3.72,NASDAQ Capital Market,NASDAQ,stock
SGOC,"SGOCO Group, Ltd.",6.2,NASDAQ Capital Market,NASDAQ,stock
LJPC,La Jolla Pharmaceutical Company,6.19,NASDAQ Capital Market,NASDAQ,stock
GGPIW,"Gores Guggenheim, Inc.",2.52,NASDAQ Capital Market,NASDAQ,stock
GIGGW,"GigCapital4, Inc.",1.26,NASDAQ Global Select,NASDAQ,stock
EUSGW,European Sustainable Growth Acquisition Corp.,1.4,NASDAQ Capital Market,NASDAQ,stock
GRNVW,GreenVision Acquisition Corp.,1.2,NASDAQ Global Select,NASDAQ,stock
PEI-PB,Pennsylvania Real Estate Investment Trust,3.4,New York Stock Exchange,NYSE,stock
MOBV,Mobiv Acquisition Corp,5.18,NASDAQ Global Market,NASDAQ,stock
GETVV,Getnet Adquirência e Serviços para Meios de Pagamento S.A.,2.22,NASDAQ,NASDAQ,stock
GRVI,"Upexi, Inc.",4.95,NASDAQ Capital Market,NASDAQ,stock
ONE,Meta Data Limited,1.34,New York Stock Exchange,NYSE,stock
GXGXW,Celularity Inc.,1.7,NASDAQ Capital Market,NASDAQ,stock
OSN,"Ossen Innovation Co., Ltd.",5.0499,NASDAQ Capital Market,NASDAQ,stock
CCRC,"China Customer Relations Centers, Inc.",6.5,NASDAQ Capital Market,NASDAQ,stock
DNAY,"Codex DNA, Inc.",1.3,NASDAQ Global Select,NASDAQ,stock
CO,Global Cord Blood Corporation,2.9876,New York Stock Exchange,NYSE,stock
ENIA,Enel Américas S.A.,4.81,New York Stock Exchange,NYSE,stock
REV,"Revlon, Inc.",3.8999,New York Stock Exchange,NYSE,stock
MCMJ,Merida Merger Corp. I,6.53,NASDAQ Capital Market,NASDAQ,stock
TALS,"Talaris Therapeutics, Inc.",2.72,NASDAQ Global Market,NASDAQ,stock
SRACW,Stable Road Acquisition Corp.,2.34,NASDAQ Global Select,NASDAQ,stock
SI,Silvergate Capital Corporation,1.25,New York Stock Exchange,NYSE,stock
NH,"NantHealth, Inc.",1.35,NASDAQ Global Select,NASDAQ,stock
QIWI,QIWI plc,5.67,NASDAQ Global Select,NASDAQ,stock
GRNVR,GreenVision Acquisition Corp.,1.34,NASDAQ Global Select,NASDAQ,stock
DS-PC,Drive Shack Inc.,5.84,New York Stock Exchange,NYSE,stock
FWP,Forward Pharma A/S,1.95,NASDAQ Capital Market,NASDAQ,stock
OBLN,"Obalon Therapeutics, Inc.",3.05,NASDAQ Global Market,NASDAQ,stock
FRC-PL,First Republic Bank,1.7,New York Stock Exchange,NYSE,stock
XL,XL Fleet Corp.,1.14,New York Stock Exchange,NYSE,stock
PAFO,Pacifico Acquisition Corp.,4.2,NASDAQ Capital Market,NASDAQ,stock
